month,day,hour,minute,identifier,surface_inside_face_temperature,surface_outside_face_temperature
3,1,0,0,corridor_9..Face2,19.30847442458398,19.529208354673656
4,1,0,0,corridor_9..Face2,19.96034183986218,20.361859786595684
5,1,0,0,corridor_9..Face2,21.68040768339847,22.29816766146886
6,1,0,0,corridor_9..Face2,22.842187156125046,23.616010912212342
7,1,0,0,corridor_9..Face2,24.156566299208553,25.102785979374378
8,1,0,0,corridor_9..Face2,23.71940105584259,24.600086058123633
9,1,0,0,corridor_9..Face2,22.400924344550997,23.056423081484063
10,1,0,0,corridor_9..Face2,20.809353751520018,21.304421179021823
11,1,0,0,corridor_9..Face2,19.427343140390736,19.64011648582103
12,1,0,0,corridor_9..Face2,18.70136330157138,18.724878092498976
1,1,0,0,corridor_9..Face3,18.444091553526388,18.481794434193212
2,1,0,0,corridor_9..Face3,18.8456082596238,19.119922123717135
3,1,0,0,corridor_9..Face3,19.3992375167407,19.809104514929874
4,1,0,0,corridor_9..Face3,20.011465077657444,20.5187655632054
5,1,0,0,corridor_9..Face3,21.703191535185603,22.364858225364916
6,1,0,0,corridor_9..Face3,22.829925663494155,23.574716573874337
7,1,0,0,corridor_9..Face3,24.16324507874108,25.12093716743125
8,1,0,0,corridor_9..Face3,23.7560775935229,24.711916619983967
9,1,0,0,corridor_9..Face3,22.48753168866822,23.321700325358986
10,1,0,0,corridor_9..Face3,20.91621582956234,21.63500356779129
11,1,0,0,corridor_9..Face3,19.502374573477006,19.87297110092306
12,1,0,0,corridor_9..Face3,18.785826484484325,18.984721454192705
1,1,0,0,corridor_9..Face4,18.33481896291252,18.090478597297665
2,1,0,0,corridor_9..Face4,18.69921596833537,18.57436389899593
3,1,0,0,corridor_9..Face4,19.268044112407345,19.29419256433064
4,1,0,0,corridor_9..Face4,19.872444563513447,19.96291728788928
5,1,0,0,corridor_9..Face4,21.578485035450537,21.81413182600829
6,1,0,0,corridor_9..Face4,22.674799212233214,22.910117716584903
7,1,0,0,corridor_9..Face4,23.99231986572686,24.3761395766703
8,1,0,0,corridor_9..Face4,23.57564262404154,23.938650176800596
9,1,0,0,corridor_9..Face4,22.353466341264884,22.722563137428196
10,1,0,0,corridor_9..Face4,20.729546531428714,20.894181680736963
11,1,0,0,corridor_9..Face4,19.328551230247964,19.22627325411469
12,1,0,0,corridor_9..Face4,18.632089142503517,18.42810746223366
1,1,0,0,corridor_9..Face5,18.42651144497122,18.421568303966843
2,1,0,0,corridor_9..Face5,18.722908474940365,18.663201139255772
3,1,0,0,corridor_9..Face5,19.208274572443358,19.09451399731713
4,1,0,0,corridor_9..Face5,19.763835633957704,19.581711184066226
5,1,0,0,corridor_9..Face5,21.3842472902909,21.152285054285166
6,1,0,0,corridor_9..Face5,22.478440461651807,22.230958072874227
7,1,0,0,corridor_9..Face5,23.73258017839141,23.479623553001527
8,1,0,0,corridor_9..Face5,23.323974336199353,23.075657450433557
9,1,0,0,corridor_9..Face5,22.10829117777012,21.893774130151712
10,1,0,0,corridor_9..Face5,20.565258938793175,20.333772608282285
11,1,0,0,corridor_9..Face5,19.32219240024006,19.19944759864916
12,1,0,0,corridor_9..Face5,18.6958041279011,18.64667299467434
1,1,0,0,corridor_9..Face6,18.37821673542953,18.276446581908694
2,1,0,0,corridor_9..Face6,18.67130762249533,18.50835709815163
3,1,0,0,corridor_9..Face6,19.15097862868312,18.922758910643662
4,1,0,0,corridor_9..Face6,19.701985342600707,19.39802494204866
5,1,0,0,corridor_9..Face6,21.318141595530683,20.956380311858066
6,1,0,0,corridor_9..Face6,22.438103654025344,22.111755856141322
7,1,0,0,corridor_9..Face6,23.70722584092817,23.403881647699585
8,1,0,0,corridor_9..Face6,23.278460931526638,22.939959949411985
9,1,0,0,corridor_9..Face6,22.020569047203836,21.633073498887168
10,1,0,0,corridor_9..Face6,20.471639833592405,20.05682694293503
11,1,0,0,corridor_9..Face6,19.25393377740028,18.99656029819583
12,1,0,0,corridor_9..Face6,18.641528104703486,18.48427951593721
1,1,0,0,corridor_9..Face7,17.95761692845165,-2.5752357347652586
2,1,0,0,corridor_9..Face7,18.33161481786469,0.6228667530308095
3,1,0,0,corridor_9..Face7,18.949845716693765,5.940520558428914
4,1,0,0,corridor_9..Face7,19.65439290521002,11.827887160946261
5,1,0,0,corridor_9..Face7,21.449378097809177,19.747650792252276
6,1,0,0,corridor_9..Face7,22.63157785662675,24.110164846513523
7,1,0,0,corridor_9..Face7,23.97713161852037,28.861759130871363
8,1,0,0,corridor_9..Face7,23.510067972864846,26.269487553904508
9,1,0,0,corridor_9..Face7,22.183004881358386,21.43518107376703
10,1,0,0,corridor_9..Face7,20.50054127018631,13.874124989184455
11,1,0,0,corridor_9..Face7,19.08379403083346,6.758821160744113
12,1,0,0,corridor_9..Face7,18.334965065065685,2.0953641455217284
1,1,0,0,corridor_10..Face0,18.160991348720348,18.0
2,1,0,0,corridor_10..Face0,18.391253675118236,18.0
3,1,0,0,corridor_10..Face0,18.81775594632865,18.0
4,1,0,0,corridor_10..Face0,19.38290435474405,18.0
5,1,0,0,corridor_10..Face0,20.923556732329693,18.0
6,1,0,0,corridor_10..Face0,21.99082551685406,18.0
7,1,0,0,corridor_10..Face0,23.06207863248982,18.0
8,1,0,0,corridor_10..Face0,22.662121509763296,18.0
9,1,0,0,corridor_10..Face0,21.538180797589987,18.0
10,1,0,0,corridor_10..Face0,19.959750004397765,18.0
11,1,0,0,corridor_10..Face0,18.881662158308433,18.0
12,1,0,0,corridor_10..Face0,18.395830983865487,18.0
1,1,0,0,corridor_10..Face1,18.179728026350887,17.923202586589564
2,1,0,0,corridor_10..Face1,18.464289417687503,18.32348089755904
3,1,0,0,corridor_10..Face1,19.037733022378188,19.103144621940668
4,1,0,0,corridor_10..Face1,19.698966062677655,19.98894774248765
5,1,0,0,corridor_10..Face1,21.561803299291157,22.07343521344303
6,1,0,0,corridor_10..Face1,22.778848438692123,23.436680618039063
7,1,0,0,corridor_10..Face1,23.9904887359573,24.739278092052103
8,1,0,0,corridor_10..Face1,23.510549285413862,24.13866041498746
9,1,0,0,corridor_10..Face1,22.133625813908115,22.509114609435176
10,1,0,0,corridor_10..Face1,20.332497069164496,20.561268808521046
11,1,0,0,corridor_10..Face1,19.06146868726024,19.071893117718265
12,1,0,0,corridor_10..Face1,18.430516635190443,18.256059154260278
1,1,0,0,corridor_10..Face2,18.126067675297875,17.762837233491666
2,1,0,0,corridor_10..Face2,18.40684947604323,18.15681043162203
3,1,0,0,corridor_10..Face2,18.971107479981086,18.90575387055896
4,1,0,0,corridor_10..Face2,19.659712843332827,19.871348843139803
5,1,0,0,corridor_10..Face2,21.53969866285956,22.010022376707745
6,1,0,0,corridor_10..Face2,22.750982837895613,23.355866238149524
7,1,0,0,corridor_10..Face2,23.948314810705703,24.615265733647515
8,1,0,0,corridor_10..Face2,23.471699953067972,24.025120293266745
9,1,0,0,corridor_10..Face2,22.115637285865873,22.459281511472902
10,1,0,0,corridor_10..Face2,20.280768501116874,20.40492865247078
11,1,0,0,corridor_10..Face2,18.98913428802691,18.85554623817916
12,1,0,0,corridor_10..Face2,18.369309864811147,18.07509778944999
1,1,0,0,corridor_10..Face3,18.124355112168804,17.759146255399518
2,1,0,0,corridor_10..Face3,18.407938105416758,18.16299157349089
3,1,0,0,corridor_10..Face3,18.970069756972308,18.90722826848241
4,1,0,0,corridor_10..Face3,19.6613674057903,19.882914161934522
5,1,0,0,corridor_10..Face3,21.542314762895096,22.028207692236105
6,1,0,0,corridor_10..Face3,22.751623206610226,23.369859921753935
7,1,0,0,corridor_10..Face3,23.946586565182443,24.62329429805425
8,1,0,0,corridor_10..Face3,23.472791206099533,24.040759973861388
9,1,0,0,corridor_10..Face3,22.12274476554473,22.490290659553015
10,1,0,0,corridor_10..Face3,20.28192955671412,20.41430530835664
11,1,0,0,corridor_10..Face3,18.985868487887007,18.848860831480934
12,1,0,0,corridor_10..Face3,18.368125782712983,18.072940420737044
1,1,0,0,corridor_10..Face4,18.12860651639501,17.770408040645624
2,1,0,0,corridor_10..Face4,18.4165596448943,18.187870530527668
3,1,0,0,corridor_10..Face4,18.979205907724637,18.93393955386417
4,1,0,0,corridor_10..Face4,19.670163512052415,19.91039127116993
5,1,0,0,corridor_10..Face4,21.548293285440383,22.04705458236176
6,1,0,0,corridor_10..Face4,22.756604165636833,23.38522114146422
7,1,0,0,corridor_10..Face4,23.95162239764051,24.638438233546225
8,1,0,0,corridor_10..Face4,23.47992039893257,24.062669969347564
9,1,0,0,corridor_10..Face4,22.132374975548043,22.520974401581995
10,1,0,0,corridor_10..Face4,20.293158094526724,20.448489769629333
11,1,0,0,corridor_10..Face4,18.994477199051328,18.873454724054085
12,1,0,0,corridor_10..Face4,18.37443633832777,18.090297802626033
1,1,0,0,corridor_10..Face5,18.13348232749832,17.785612441340856
2,1,0,0,corridor_10..Face5,18.426565947024827,18.219416309151867
3,1,0,0,corridor_10..Face5,18.98874037839657,18.96474092587636
4,1,0,0,corridor_10..Face5,19.6792425212369,19.940625857085916
5,1,0,0,corridor_10..Face5,21.554287561996812,22.06723920308433
6,1,0,0,corridor_10..Face5,22.760991153137315,23.40018985836963
7,1,0,0,corridor_10..Face5,23.95622902156481,24.65421814521726
8,1,0,0,corridor_10..Face5,23.486427146907396,24.084617886949726
9,1,0,0,corridor_10..Face5,22.141435529775613,22.551224905027855
10,1,0,0,corridor_10..Face5,20.30578910748913,20.48957397290778
11,1,0,0,corridor_10..Face5,19.004869429147778,18.90662347317639
12,1,0,0,corridor_10..Face5,18.380988125121085,18.11090654930104
1,1,0,0,corridor_10..Face6,18.13940963818415,17.80192741672158
2,1,0,0,corridor_10..Face6,18.43896053801158,18.254579372610163
3,1,0,0,corridor_10..Face6,19.000875313941318,18.998691992255104
4,1,0,0,corridor_10..Face6,19.691035525688314,19.97250599705657
5,1,0,0,corridor_10..Face6,21.563723162922834,22.08735754788779
6,1,0,0,corridor_10..Face6,22.769712122415395,23.415882055756974
7,1,0,0,corridor_10..Face6,23.96567761803152,24.671192734668455
8,1,0,0,corridor_10..Face6,23.497993242448317,24.10911221023931
9,1,0,0,corridor_10..Face6,22.154508620042172,22.583824605925102
10,1,0,0,corridor_10..Face6,20.321944324757133,20.534684924972602
11,1,0,0,corridor_10..Face6,19.01848276545817,18.94586922419418
12,1,0,0,corridor_10..Face6,18.389790260987922,18.136276308589288
1,1,0,0,corridor_10..Face7,18.146737765621424,17.822279438057176
2,1,0,0,corridor_10..Face7,18.452594203540347,18.29332570376093
3,1,0,0,corridor_10..Face7,19.01334204427639,19.03360178486367
4,1,0,0,corridor_10..Face7,19.701937067622346,20.00155364463656
5,1,0,0,corridor_10..Face7,21.572283203483394,22.104919268485364
6,1,0,0,corridor_10..Face7,22.777126708672373,23.42774219820025
7,1,0,0,corridor_10..Face7,23.973920781941693,24.68470362725556
8,1,0,0,corridor_10..Face7,23.50861967764514,24.1309399679023
9,1,0,0,corridor_10..Face7,22.167858124046603,22.617306969124453
10,1,0,0,corridor_10..Face7,20.339221635180614,20.583173569991267
11,1,0,0,corridor_10..Face7,19.032798585157725,18.987148982919408
12,1,0,0,corridor_10..Face7,18.400955471593058,18.168575466587175
1,1,0,0,corridor_10..Face8,18.359786098499907,18.489224709654994
2,1,0,0,corridor_10..Face8,18.582605058824594,18.70250192449266
3,1,0,0,corridor_10..Face8,19.060821352106476,19.182588627320175
4,1,0,0,corridor_10..Face8,19.62346785155969,19.743831218572552
5,1,0,0,corridor_10..Face8,21.372770355906294,21.464147499774302
6,1,0,0,corridor_10..Face8,22.513077485358597,22.58174151663701
7,1,0,0,corridor_10..Face8,23.665740715440815,23.69490053526841
8,1,0,0,corridor_10..Face8,23.249913199674612,23.307457172008355
9,1,0,0,corridor_10..Face8,22.00098726644961,22.088381226534082
10,1,0,0,corridor_10..Face8,20.294565611022872,20.446739364952716
11,1,0,0,corridor_10..Face8,19.125306267290892,19.27965329399557
12,1,0,0,corridor_10..Face8,18.56882576744886,18.69721756853315
1,1,0,0,corridor_10..Face9,18.512331214287652,18.940112685900235
2,1,0,0,corridor_10..Face9,18.72771346450161,19.129297904133026
3,1,0,0,corridor_10..Face9,19.205467984115664,19.616054016489514
4,1,0,0,corridor_10..Face9,19.717540900204572,20.03400333249929
5,1,0,0,corridor_10..Face9,21.44863474922639,21.699331932940204
6,1,0,0,corridor_10..Face9,22.5927993502825,22.831251608158016
7,1,0,0,corridor_10..Face9,23.740856968450352,23.93162130048625
8,1,0,0,corridor_10..Face9,23.338020421585384,23.580986485186806
9,1,0,0,corridor_10..Face9,22.078236954785012,22.321634257145778
10,1,0,0,corridor_10..Face9,20.408183861284108,20.795045614247382
11,1,0,0,corridor_10..Face9,19.27487245781498,19.728921115207235
12,1,0,0,corridor_10..Face9,18.718362650841787,19.138971852793784
1,1,0,0,corridor_10..Face10,18.359786098499907,18.489224709654994
2,1,0,0,corridor_10..Face10,18.582605058824594,18.70250192449266
3,1,0,0,corridor_10..Face10,19.060821352106476,19.182588627320175
4,1,0,0,corridor_10..Face10,19.62346785155969,19.743831218572552
5,1,0,0,corridor_10..Face10,21.372770355906294,21.464147499774302
6,1,0,0,corridor_10..Face10,22.513077485358597,22.58174151663701
7,1,0,0,corridor_10..Face10,23.665740715440815,23.69490053526841
8,1,0,0,corridor_10..Face10,23.249913199674612,23.307457172008355
9,1,0,0,corridor_10..Face10,22.00098726644961,22.088381226534082
10,1,0,0,corridor_10..Face10,20.294565611022872,20.446739364952716
11,1,0,0,corridor_10..Face10,19.125306267290892,19.27965329399557
12,1,0,0,corridor_10..Face10,18.56882576744886,18.69721756853315
1,1,0,0,corridor_10..Face11,18.208223761768018,18.01958952814183
2,1,0,0,corridor_10..Face11,18.478689373083263,18.37998343511651
3,1,0,0,corridor_10..Face11,19.050905038774005,19.154602311200463
4,1,0,0,corridor_10..Face11,19.715205217199678,20.041619239466527
5,1,0,0,corridor_10..Face11,21.583786202791543,22.137081299880286
6,1,0,0,corridor_10..Face11,22.734249544871243,23.288071219115352
7,1,0,0,corridor_10..Face11,23.93061005983903,24.54333245327152
8,1,0,0,corridor_10..Face11,23.485224004754546,24.056613026289508
9,1,0,0,corridor_10..Face11,22.19991934004628,22.715787192553993
10,1,0,0,corridor_10..Face11,20.360647264168044,20.652061795338092
11,1,0,0,corridor_10..Face11,19.04570222476934,19.03072491452363
12,1,0,0,corridor_10..Face11,18.434329098523794,18.277251499178867
1,1,0,0,corridor_10..Face12,18.21005297735139,18.02945403418201
2,1,0,0,corridor_10..Face12,18.482418358169753,18.39596775748682
3,1,0,0,corridor_10..Face12,19.05677682994198,19.17944894097123
4,1,0,0,corridor_10..Face12,19.71800013333481,20.05777823911648
5,1,0,0,corridor_10..Face12,21.582356708339756,22.143100684469406
6,1,0,0,corridor_10..Face12,22.73160378535239,23.290104133532623
7,1,0,0,corridor_10..Face12,23.9284765336601,24.548058169273784
8,1,0,0,corridor_10..Face12,23.48414443519689,24.064794309372523
9,1,0,0,corridor_10..Face12,22.20119533292287,22.730637061952407
10,1,0,0,corridor_10..Face12,20.36796574843391,20.682930389115594
11,1,0,0,corridor_10..Face12,19.050264512645523,19.049552241103484
12,1,0,0,corridor_10..Face12,18.437029091981362,18.28880496727209
1,1,0,0,corridor_10..Face13,18.213124807503025,18.04324104974187
2,1,0,0,corridor_10..Face13,18.487560924841432,18.416461555740675
3,1,0,0,corridor_10..Face13,19.063271840687317,19.2065909066238
4,1,0,0,corridor_10..Face13,19.721132719607922,20.075340571695435
5,1,0,0,corridor_10..Face13,21.58105271806426,22.14992099200563
6,1,0,0,corridor_10..Face13,22.72891956235124,23.292435954045914
7,1,0,0,corridor_10..Face13,23.925958939540283,24.552116872818353
8,1,0,0,corridor_10..Face13,23.4831662579348,24.073806630581544
9,1,0,0,corridor_10..Face13,22.203436617038577,22.748937108395385
10,1,0,0,corridor_10..Face13,20.37639477222333,20.71776262991482
11,1,0,0,corridor_10..Face13,19.05633937796007,19.07336160001329
12,1,0,0,corridor_10..Face13,18.441012598196075,18.30443020761112
1,1,0,0,corridor_10..Face14,18.216512072307864,18.058243610218195
2,1,0,0,corridor_10..Face14,18.492838721554797,18.43796356263319
3,1,0,0,corridor_10..Face14,19.06950023256804,19.233880129156358
4,1,0,0,corridor_10..Face14,19.723895712919358,20.092818935861228
5,1,0,0,corridor_10..Face14,21.579194500907985,22.156403196907316
6,1,0,0,corridor_10..Face14,22.725627449992672,23.294586083685513
7,1,0,0,corridor_10..Face14,23.922722508519055,24.556149846411493
8,1,0,0,corridor_10..Face14,23.481696947690683,24.083253306382815
9,1,0,0,corridor_10..Face14,22.205419642356887,22.767725809822913
10,1,0,0,corridor_10..Face14,20.384624941473497,20.753214923654955
11,1,0,0,corridor_10..Face14,19.062814984715672,19.099250720849593
12,1,0,0,corridor_10..Face14,18.445521656222162,18.322024648346968
1,1,0,0,corridor_10..Face15,18.22289330088871,18.07325801766589
2,1,0,0,corridor_10..Face15,18.501817935735424,18.460386433267267
3,1,0,0,corridor_10..Face15,19.08028157614611,19.26092995971776
4,1,0,0,corridor_10..Face15,19.731755975362187,20.110581263942972
5,1,0,0,corridor_10..Face15,21.58517447447862,22.164769125386396
6,1,0,0,corridor_10..Face15,22.73051668347284,23.29958872829324
7,1,0,0,corridor_10..Face15,23.928846004686086,24.56398774603879
8,1,0,0,corridor_10..Face15,23.489466067239174,24.096189621655956
9,1,0,0,corridor_10..Face15,22.215011316104345,22.78721184358411
10,1,0,0,corridor_10..Face15,20.398394634528692,20.788342979055628
11,1,0,0,corridor_10..Face15,19.073163271476826,19.126547690276123
12,1,0,0,corridor_10..Face15,18.452673230818224,18.34012885582203
1,1,0,0,corridor_10..Face16,18.225105927172223,18.07580469922173
2,1,0,0,corridor_10..Face16,18.50585157191229,18.468022495990134
3,1,0,0,corridor_10..Face16,19.086264231026583,19.273120569092598
4,1,0,0,corridor_10..Face16,19.736879776324628,20.11971254139433
5,1,0,0,corridor_10..Face16,21.588546319642116,22.16525713606375
6,1,0,0,corridor_10..Face16,22.735152396172808,23.30404703070328
7,1,0,0,corridor_10..Face16,23.935703256048107,24.574196721434472
8,1,0,0,corridor_10..Face16,23.49587914370889,24.1049638458916
9,1,0,0,corridor_10..Face16,22.218915940918617,22.789241827431997
10,1,0,0,corridor_10..Face16,20.405950240438035,20.80426789165561
11,1,0,0,corridor_10..Face16,19.0796391961336,19.14199125688245
12,1,0,0,corridor_10..Face16,18.455990367131427,18.346768999362897
1,1,0,0,corridor_10..Face17,18.218919471452736,18.052566241244428
2,1,0,0,corridor_10..Face17,18.506109738865366,18.463646163427388
3,1,0,0,corridor_10..Face17,19.092520031118287,19.2862643782086
4,1,0,0,corridor_10..Face17,19.744626463732168,20.137826735497562
5,1,0,0,corridor_10..Face17,21.596196681001416,22.180714250535093
6,1,0,0,corridor_10..Face17,22.752642347230132,23.350093222241064
7,1,0,0,corridor_10..Face17,23.96368157190736,24.65180258828277
8,1,0,0,corridor_10..Face17,23.516419163643658,24.159057952199614
9,1,0,0,corridor_10..Face17,22.221545734021845,22.789005161782924
10,1,0,0,corridor_10..Face17,20.413535042528164,20.82122454489961
11,1,0,0,corridor_10..Face17,19.087039056706395,19.16035068121233
12,1,0,0,corridor_10..Face17,18.456016533814203,18.34267979723543
1,1,0,0,corridor_10..Face18,18.090508922326787,17.64797385794037
2,1,0,0,corridor_10..Face18,18.407434621296304,18.146210583858327
3,1,0,0,corridor_10..Face18,19.030983160165,19.080667084449374
4,1,0,0,corridor_10..Face18,19.72834805496838,20.075966499480057
5,1,0,0,corridor_10..Face18,21.62984360558404,22.275627150882855
6,1,0,0,corridor_10..Face18,22.86191193726527,23.68531330104673
7,1,0,0,corridor_10..Face18,24.134748732489395,25.180665709066012
8,1,0,0,corridor_10..Face18,23.6297586121609,24.501347746725823
9,1,0,0,corridor_10..Face18,22.211474726982814,22.745194412169994
10,1,0,0,corridor_10..Face18,20.373157618071385,20.683233376440125
11,1,0,0,corridor_10..Face18,19.043219691905335,19.01447335584238
12,1,0,0,corridor_10..Face18,18.373151630943905,18.07867594430584
1,1,0,0,corridor_10..Face19,17.859577972202302,-2.5761439067968204
2,1,0,0,corridor_10..Face19,18.149254829385097,0.6215843163678212
3,1,0,0,corridor_10..Face19,18.73636909209649,5.9390884219959545
4,1,0,0,corridor_10..Face19,19.43177653373338,11.826478326500716
5,1,0,0,corridor_10..Face19,21.318898642528243,19.746802171402102
6,1,0,0,corridor_10..Face19,22.53502182810245,24.109559591972932
7,1,0,0,corridor_10..Face19,23.777817794192313,28.86016207555435
8,1,0,0,corridor_10..Face19,23.29811349385716,26.267904094177652
9,1,0,0,corridor_10..Face19,21.95917260858078,21.43332009890923
10,1,0,0,corridor_10..Face19,20.104595846856427,13.87105803660915
11,1,0,0,corridor_10..Face19,18.801960354942626,6.756364736538386
12,1,0,0,corridor_10..Face19,18.16469710159117,2.093757257145414
1,1,0,0,corridor_11..Face0,17.645214763588168,18.0
2,1,0,0,corridor_11..Face0,18.451624124366322,18.0
3,1,0,0,corridor_11..Face0,19.409777893371455,18.0
4,1,0,0,corridor_11..Face0,20.315258922640325,18.0
5,1,0,0,corridor_11..Face0,22.215155363576393,18.0
6,1,0,0,corridor_11..Face0,23.269010146397154,18.0
7,1,0,0,corridor_11..Face0,25.068176261190985,18.0
8,1,0,0,corridor_11..Face0,24.471571499575965,18.0
9,1,0,0,corridor_11..Face0,23.176920328949507,18.0
10,1,0,0,corridor_11..Face0,21.11047656557945,18.0
11,1,0,0,corridor_11..Face0,19.08303247866455,18.0
12,1,0,0,corridor_11..Face0,18.118447289844784,18.0
1,1,0,0,corridor_11..Face1,17.0868918919815,17.17421027002685
2,1,0,0,corridor_11..Face1,17.750316599303144,17.615898127527778
3,1,0,0,corridor_11..Face1,18.68665016330918,18.316931032550833
4,1,0,0,corridor_11..Face1,19.619143381508398,19.06063430706352
5,1,0,0,corridor_11..Face1,21.811711731053776,21.09728332631086
6,1,0,0,corridor_11..Face1,23.130363876959255,22.508009912008337
7,1,0,0,corridor_11..Face1,25.008525960470333,24.28350341519786
8,1,0,0,corridor_11..Face1,24.30746629588627,23.53635688693512
9,1,0,0,corridor_11..Face1,22.655496572284157,21.783716077599642
10,1,0,0,corridor_11..Face1,20.459297518473253,19.739703760253423
11,1,0,0,corridor_11..Face1,18.532670884394722,18.2725803120973
12,1,0,0,corridor_11..Face1,17.558400992661568,17.538379598958674
1,1,0,0,corridor_11..Face2,17.33092034726088,17.940140189680864
2,1,0,0,corridor_11..Face2,17.97836786045678,18.32622275247064
3,1,0,0,corridor_11..Face2,18.87124591407266,18.885920555950786
4,1,0,0,corridor_11..Face2,19.75289066193628,19.461886090899032
5,1,0,0,corridor_11..Face2,21.85623723819055,21.218750482983506
6,1,0,0,corridor_11..Face2,23.106999567554013,22.40839067899926
7,1,0,0,corridor_11..Face2,24.910910900980095,23.941354178194683
8,1,0,0,corridor_11..Face2,24.274900447052318,23.4112553849459
9,1,0,0,corridor_11..Face2,22.735096364106973,22.01722058460079
10,1,0,0,corridor_11..Face2,20.630497433768404,20.258598462147734
11,1,0,0,corridor_11..Face2,18.743004963327827,18.9176461705256
12,1,0,0,corridor_11..Face2,17.785576840910327,18.242178420734756
1,1,0,0,corridor_11..Face3,17.3007022021412,17.83870400440155
2,1,0,0,corridor_11..Face3,18.039153734480323,18.533126348343757
3,1,0,0,corridor_11..Face3,18.944776840956088,19.148748112356895
4,1,0,0,corridor_11..Face3,19.87496586292851,19.88638762022128
5,1,0,0,corridor_11..Face3,22.031615295451292,21.81498020880178
6,1,0,0,corridor_11..Face3,23.30741969998223,23.089247623985088
7,1,0,0,corridor_11..Face3,25.18745944952095,24.88036299725181
8,1,0,0,corridor_11..Face3,24.55707807162615,24.365301787699586
9,1,0,0,corridor_11..Face3,22.987817551888124,22.877344518861634
10,1,0,0,corridor_11..Face3,20.85440885465481,21.004249101040436
11,1,0,0,corridor_11..Face3,18.84704785419534,19.274441424383436
12,1,0,0,corridor_11..Face3,17.810903781407085,18.336031060016914
1,1,0,0,corridor_11..Face4,16.703279016252722,2.5069168216256275
2,1,0,0,corridor_11..Face4,17.511059665588625,5.424275867307155
3,1,0,0,corridor_11..Face4,18.593017562869054,8.93807109138235
4,1,0,0,corridor_11..Face4,19.65663129656753,12.56805944487547
5,1,0,0,corridor_11..Face4,22.01646223900825,18.733218071556937
6,1,0,0,corridor_11..Face4,23.349235300727283,22.140413330119458
7,1,0,0,corridor_11..Face4,25.346618033955938,27.24826794050368
8,1,0,0,corridor_11..Face4,24.66383389300263,26.139692712944047
9,1,0,0,corridor_11..Face4,23.03471849753506,23.45185505916807
10,1,0,0,corridor_11..Face4,20.70899526701067,17.70278430974451
11,1,0,0,corridor_11..Face4,18.479077145582618,11.308631666804223
12,1,0,0,corridor_11..Face4,17.32638190272477,7.1097724429547995
1,1,0,0,corridor_11..Face4_Glz0,11.45684808534882,2.4223890920039115
2,1,0,0,corridor_11..Face4_Glz0,12.850845743422687,4.616737402308125
3,1,0,0,corridor_11..Face4_Glz0,14.698945080646917,7.992327675688193
4,1,0,0,corridor_11..Face4_Glz0,16.642991275394966,11.58473832759327
5,1,0,0,corridor_11..Face4_Glz0,20.303235395818692,17.238206475627273
6,1,0,0,corridor_11..Face4_Glz0,22.432754343647122,20.518565451915656
7,1,0,0,corridor_11..Face4_Glz0,25.450607200152533,24.75635604690994
8,1,0,0,corridor_11..Face4_Glz0,24.60750088471971,23.54261635951001
9,1,0,0,corridor_11..Face4_Glz0,22.462726789576486,20.554886247589188
10,1,0,0,corridor_11..Face4_Glz0,19.002394000460924,15.408630064462074
11,1,0,0,corridor_11..Face4_Glz0,15.539553922121735,10.144009231878277
12,1,0,0,corridor_11..Face4_Glz0,13.341818049363624,6.364807714511827
1,1,0,0,corridor_11..Face5,16.734113351329718,-1.1104907772086043
2,1,0,0,corridor_11..Face5,17.51900964114292,2.0678037252949544
3,1,0,0,corridor_11..Face5,18.609642040422276,7.343933876177125
4,1,0,0,corridor_11..Face5,19.678771008337808,12.67911154789019
5,1,0,0,corridor_11..Face5,21.997289319123084,19.722671763151354
6,1,0,0,corridor_11..Face5,23.307426935386367,23.401784038516094
7,1,0,0,corridor_11..Face5,25.26026004341413,28.510444441778578
8,1,0,0,corridor_11..Face5,24.56650649572032,26.21587146790913
9,1,0,0,corridor_11..Face5,22.94375101524061,22.37152457382662
10,1,0,0,corridor_11..Face5,20.63682948786156,15.051869500263377
11,1,0,0,corridor_11..Face5,18.451477365538665,7.907701560423561
12,1,0,0,corridor_11..Face5,17.32815275855142,3.4004554581595503
1,1,0,0,corridor_11..Face5_Glz0,10.739429003255323,1.3753370128955265
2,1,0,0,corridor_11..Face5_Glz0,12.149231023078137,3.656461899677118
3,1,0,0,corridor_11..Face5_Glz0,14.481110170126465,7.6929389816718245
4,1,0,0,corridor_11..Face5_Glz0,16.814986791553896,11.849263873730791
5,1,0,0,corridor_11..Face5_Glz0,20.658368090333077,17.732438202365945
6,1,0,0,corridor_11..Face5_Glz0,22.798814143007057,21.06109437855539
7,1,0,0,corridor_11..Face5_Glz0,25.82417761094852,25.33884753157781
8,1,0,0,corridor_11..Face5_Glz0,24.68473847501424,23.706211249762042
9,1,0,0,corridor_11..Face5_Glz0,22.31242403515287,20.42800434162646
10,1,0,0,corridor_11..Face5_Glz0,18.43340166492179,14.681486963207245
11,1,0,0,corridor_11..Face5_Glz0,14.734297399749348,9.031847113492889
12,1,0,0,corridor_11..Face5_Glz0,12.517215729592687,5.214913064742704
1,1,0,0,corridor_11..Face5_Glz1,10.731496672405717,1.366248213651858
2,1,0,0,corridor_11..Face5_Glz1,12.144250786217892,3.6523015178107348
3,1,0,0,corridor_11..Face5_Glz1,14.478739444538014,7.692595478038911
